,PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,NumbrFlrs,HouseAge,Remodeled,LogPrice,AllBathrooms,TotalLivArea,TotalOutdoorSF,HasPool
109,527107040,168000,2-STORY 1946 & NEWER,RL,63,10364,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,PConc,4,3,1,1,1,806,GasA,4,Y,SBrkr,3,1,3,7,8,1,3,BuiltIn,1995,3,2,373,3,3,2,0,0,No Misc,0,May,2007,Warranty Deed,Normal,2,15,1,12.031719258385396,2.5,1572,40,0
110,907270040,267000,2-STORY 1946 & NEWER,RL,66,16226,2,0,1,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,1,747,GasA,5,Y,SBrkr,4,1,4,9,8,1,3,BuiltIn,1998,3,2,683,3,3,2,0,0,No Misc,0,May,2007,Warranty Deed,Normal,2,12,1,12.495003937382387,2.5,2733,258,0
111,903455140,127500,1-STORY 1945 & OLDER,RM,60,7200,2,0,4,Lvl,4,Corner,1,"Iowa DOT,Rail Road",Norm,Norm,1Fam,1Story,6,7,1925,1992,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,1,1,1,1040,GasA,4,Y,SBrkr,2,1,3,5,8,0,0,Detchd,1993,1,2,320,3,3,2,0,0,No Misc,0,Jul,2008,Warranty Deed,Normal,1,85,1,11.755871643580617,1.0,1040,132,0
112,907180040,204750,2-STORY 1946 & NEWER,RL,69,9337,2,0,3,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,4,3,1,6,1,176,GasA,5,Y,SBrkr,3,1,4,7,8,0,0,Attchd,1997,2,2,684,3,3,2,0,0,No Misc,0,May,2007,Warranty Deed,Normal,2,13,0,12.229545001715316,3.5,2434,162,0
113,528106020,555000,1-STORY 1946 & NEWER ALL STYLES,RL,105,15431,2,0,4,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200,5,3,PConc,5,3,4,6,5,788,GasA,5,Y,SBrkr,2,1,5,10,8,2,4,Attchd,2008,3,3,672,3,3,2,0,0,No Misc,0,Apr,2009,Warranty Deed,Normal,1,2,0,13.226723392728571,3.0,4708,242,0
114,528228285,160000,1-STORY PUD 1946 & NEWER,RL,43,3203,2,0,4,Lvl,4,Inside,1,Bloomington Heights,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14,4,3,PConc,4,3,3,6,1,1129,GasA,5,Y,SBrkr,2,1,4,6,8,0,0,Attchd,2006,3,2,437,3,3,2,0,0,No Misc,0,Jan,2010,Warranty Deed,Normal,1,4,0,11.982929094215963,2.0,1161,216,0
115,907262080,197000,2-STORY 1946 & NEWER,RL,70,8726,2,0,4,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,1,872,GasA,5,Y,SBrkr,4,1,4,8,8,0,0,BuiltIn,2002,2,2,529,3,3,2,0,0,No Misc,0,Sep,2006,Warranty Deed,Normal,2,8,0,12.190959007720126,2.5,1909,108,0
116,923225260,151400,2-STORY PUD 1946 & NEWER,RM,42,3964,2,0,4,Lvl,4,Inside,1,Meadow Village,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,4,3,1,5,1,105,GasA,4,Y,SBrkr,5,1,3,10,4,1,4,Attchd,1973,3,2,576,3,3,2,0,4,No Misc,0,Jun,2006,Warranty Deed,Normal,2,37,0,11.927680619985486,3.5,3358,748,0
117,535383060,59000,1-STORY 1945 & OLDER,RL,90,5400,2,0,4,Lvl,4,Inside,1,Old Town,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,None,0,2,3,PConc,2,3,1,1,1,416,GasA,4,N,FuseA,2,1,4,4,8,0,0,No Garage,1940,0,0,0,0,0,0,0,0,No Misc,0,Jun,2009,Warranty Deed,Normal,1,70,1,10.985292722887856,2.0,599,81,0
118,527453050,146000,2-STORY PUD 1946 & NEWER,RL,24,2308,2,0,4,Lvl,4,FR2,1,Northpark Villa,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,3,3,CBlock,4,3,1,5,1,498,GasA,3,Y,SBrkr,3,1,3,7,8,1,3,Detchd,1976,2,2,440,3,3,2,0,0,No Misc,0,Sep,2009,Warranty Deed,Normal,2,34,0,11.891361900690473,2.5,1854,108,0
119,527107030,187500,2-STORY 1946 & NEWER,RL,63,13031,2,0,2,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,1,5,1,99,GasA,4,Y,SBrkr,3,1,3,6,8,1,3,Attchd,1995,3,2,409,3,3,2,0,0,No Misc,0,Jul,2006,Warranty Deed,Normal,2,15,1,12.141534124392603,2.5,2090,359,0
120,903236130,200000,2-STORY 1945 & OLDER,RM,47,7755,2,0,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,2Story,6,8,1918,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,1,1,1,1100,GasA,5,Y,FuseA,4,1,3,8,8,0,0,Detchd,1950,1,1,408,3,3,2,0,3,No Misc,0,May,2007,Warranty Deed,Normal,2,92,1,12.206072645530174,2.5,2264,152,0
121,534450180,116500,1-STORY 1946 & NEWER ALL STYLES,RL,50,7207,2,0,3,Lvl,4,Inside,1,Brookside,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0,3,4,CBlock,3,3,4,4,1,162,GasA,4,Y,SBrkr,2,1,3,4,8,0,0,No Garage,1958,0,0,0,0,0,2,0,0,No Misc,0,Feb,2010,Warranty Deed,Normal,1,52,1,11.665646551987892,2.0,1554,117,0
122,528275080,215000,2-STORY 1946 & NEWER,RL,63,8658,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,5,1,250,GasA,5,Y,SBrkr,3,1,3,9,8,1,3,Attchd,2000,3,2,431,3,3,2,0,0,No Misc,0,Apr,2006,Warranty Deed,Normal,2,10,0,12.2783933071098,2.5,2621,0,0
123,909428340,215000,1-STORY 1946 & NEWER ALL STYLES,RL,70,21579,2,0,3,Lvl,4,CulDSac,1,Crawford,Norm,Norm,1Fam,1Story,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,None,0,3,3,PConc,4,3,1,4,1,675,GasA,5,Y,SBrkr,3,1,3,7,8,2,4,Attchd,1968,2,2,552,3,3,2,0,0,No Misc,0,Sep,2007,Warranty Deed,Normal,1,42,0,12.2783933071098,2.5,2301,216,0
124,528441080,307000,1-STORY 1946 & NEWER ALL STYLES,RL,75,10084,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186,4,3,PConc,5,3,3,6,1,317,GasA,5,Y,SBrkr,3,1,4,7,8,1,4,Attchd,2004,2,2,636,3,3,2,0,0,No Misc,0,Aug,2007,Warranty Deed,Normal,1,6,1,12.634603026569334,3.0,3063,312,0
125,527105130,270000,2-STORY 1946 & NEWER,RL,63,11792,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188,4,3,PConc,4,3,4,6,1,158,GasA,5,Y,SBrkr,4,1,4,9,8,1,4,BuiltIn,2003,3,3,632,3,3,2,0,0,No Misc,0,Aug,2009,Warranty Deed,Normal,2,7,0,12.506177237980511,2.5,3133,166,0
126,907175060,217000,1-STORY 1946 & NEWER ALL STYLES,RL,79,9236,2,0,3,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,4,3,4,6,1,279,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,1997,2,2,576,3,3,2,0,0,No Misc,0,Jul,2006,Warranty Deed,Normal,1,13,0,12.287652632522597,3.0,2694,195,0
127,908228010,108500,1-STORY W/ FINISHED ATTIC ALL AGES,RL,62,10042,2,0,4,Bnk,4,Corner,1,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,2,5,238,GasA,3,Y,SBrkr,2,1,3,4,8,1,4,Detchd,1920,1,1,216,3,3,2,0,0,No Misc,0,Aug,2007,Warranty Deed,Normal,1,90,1,11.594505451962652,2.0,1287,84,0
128,905480180,120000,1-STORY 1946 & NEWER ALL STYLES,RL,60,9060,2,0,4,Lvl,4,Inside,1,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98,3,3,PConc,0,0,0,0,0,0,GasA,5,Y,SBrkr,3,1,3,7,8,1,4,Attchd,1957,2,1,252,3,3,2,0,3,No Misc,0,Jun,2007,Warranty Deed,Normal,1,53,1,11.695247021764184,1.0,1340,296,0
129,534201240,141000,2-STORY 1946 & NEWER,RL,73,8814,2,0,4,Lvl,4,Inside,1,North Ames,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,2,1,0,GasA,5,Y,SBrkr,4,1,3,7,8,0,0,Attchd,1968,1,2,470,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,2,42,0,11.856515169360305,1.5,2196,40,0
130,528441020,253000,2-STORY 1946 & NEWER,RL,75,9675,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,2,6,1,772,GasA,5,Y,SBrkr,3,1,4,8,8,1,4,Attchd,2005,2,2,689,3,3,2,0,0,No Misc,0,Feb,2009,Warranty Deed,Normal,2,5,0,12.441144767709657,2.5,2312,48,0
131,527164090,174000,2-STORY 1946 & NEWER,RL,65,8125,2,0,4,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,1,1,1,702,GasA,4,Y,SBrkr,3,1,3,6,8,1,3,Attchd,1994,3,2,343,3,3,2,0,0,No Misc,0,Mar,2009,Warranty Deed,Normal,2,16,1,12.066810578196666,2.5,1481,36,0
132,909277070,110000,1-1/2 STORY FINISHED ALL AGES,RL,70,9260,2,1,3,HLS,4,Inside,1,Crawford,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,1,884,GasA,3,Y,FuseF,3,1,3,6,8,0,0,Detchd,1938,1,1,225,3,3,2,0,0,No Misc,0,Mar,2008,Warranty Deed,Normal,1,72,1,11.608235644774552,1.0,1374,164,0
133,534400060,180500,1-STORY 1946 & NEWER ALL STYLES,RL,100,10175,2,0,3,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272,3,3,CBlock,3,3,1,4,1,935,GasA,4,Y,SBrkr,3,1,3,7,8,1,4,Attchd,1964,2,2,576,3,3,2,0,0,No Misc,0,Jul,2008,Warranty Deed,Normal,1,46,0,12.103486056755072,2.0,1915,407,0
134,907290210,140000,1-STORY PUD 1946 & NEWER,RM,70,4435,2,0,4,Lvl,4,Inside,1,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,4,3,PConc,4,3,3,6,1,163,GasA,5,Y,SBrkr,1,1,4,4,8,0,0,Attchd,2003,3,2,420,3,3,2,0,0,No Misc,0,May,2009,Warranty Deed,Normal,1,7,0,11.84939770159144,2.0,1533,140,0
135,906204150,262280,2-STORY 1946 & NEWER,RL,86,11839,2,0,4,Lvl,4,Inside,1,Sawyer West,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99,3,3,PConc,4,3,1,6,1,390,GasA,5,Y,SBrkr,4,1,4,10,8,1,5,Attchd,1990,1,2,514,3,3,2,0,0,No Misc,0,May,2008,Warranty Deed,Normal,2,20,0,12.477167914377556,3.5,3414,313,0
136,531451150,128000,2-STORY PUD 1946 & NEWER,RL,50,8012,2,0,4,Lvl,4,Inside,1,Sawyer West,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0,3,3,CBlock,3,3,1,1,1,630,GasA,5,Y,SBrkr,2,1,3,5,8,2,3,Attchd,1980,2,1,283,3,3,2,0,3,No Misc,0,Jul,2007,Warranty Deed,Normal,2,30,0,11.759785542901755,1.5,1266,340,0
137,528181080,202500,1-STORY PUD 1946 & NEWER,RL,44,6442,2,0,3,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,4,3,PConc,4,4,2,6,1,1346,GasA,5,Y,SBrkr,2,1,4,6,8,1,4,Attchd,2006,2,2,484,3,3,2,0,0,No Misc,0,Oct,2007,Warranty Deed,Normal,1,4,0,12.218495165528731,2.0,1394,169,0
138,535106140,114500,1-STORY 1946 & NEWER ALL STYLES,RL,70,10150,2,0,4,Lvl,4,Inside,1,North Ames,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1,3,3,CBlock,3,3,1,3,1,456,GasA,5,Y,FuseA,2,1,3,5,8,0,0,Attchd,1958,2,1,275,3,3,2,0,0,No Misc,0,Jul,2007,Court Officer Deed,Normal,1,52,0,11.648330101976432,1.0,1368,0,0
139,533241010,200000,2-STORY 1946 & NEWER,FV,114,8314,2,2,3,Lvl,4,Corner,1,Somerset,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,4,3,PConc,4,3,1,1,1,569,GasA,5,Y,SBrkr,3,1,4,6,8,1,3,BuiltIn,1997,1,1,434,3,3,2,0,4,No Misc,0,Nov,2006,Warranty Deed,Normal,2,13,1,12.206072645530174,2.5,1694,492,0
140,534276180,124000,1-STORY 1946 & NEWER ALL STYLES,RL,74,7450,2,0,3,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,3,2,250,GasA,4,Y,SBrkr,2,1,4,6,7,1,4,Detchd,1966,1,2,396,3,3,2,0,2,No Misc,0,Jan,2007,Warranty Deed,Normal,1,54,0,11.728036844587175,1.0,1718,72,0
141,527163010,175900,2-STORY 1946 & NEWER,RL,75,10000,2,0,3,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,1,1,1,763,GasA,4,Y,SBrkr,3,1,3,7,8,1,3,Attchd,1993,3,2,440,3,3,2,0,0,No Misc,0,Apr,2010,Warranty Deed,Normal,2,17,1,12.077670930725649,2.5,1655,241,0
142,907194020,231500,2-STORY 1946 & NEWER,RL,80,12435,2,0,4,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172,4,3,PConc,4,3,1,6,1,602,GasA,5,Y,SBrkr,3,1,4,7,8,1,3,Attchd,2001,2,2,564,3,3,2,0,0,No Misc,0,May,2008,Warranty Deed,Normal,2,9,0,12.352335152508426,2.5,2153,341,0
143,907187010,217000,2-STORY 1946 & NEWER,RL,72,13426,2,0,3,Lvl,4,Corner,1,College Creek,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,2,6,1,57,GasA,5,Y,SBrkr,3,1,4,7,8,1,3,Attchd,1999,3,2,586,3,3,2,0,0,No Misc,0,Sep,2006,Warranty Deed,Normal,2,11,1,12.287652632522597,3.5,2673,315,0
144,908151050,159500,2-STORY 1946 & NEWER,RL,75,7950,2,0,3,Bnk,4,Corner,1,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140,3,3,CBlock,3,3,1,4,1,155,GasA,3,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1977,3,2,440,3,3,2,0,3,No Misc,0,Jul,2009,Warranty Deed,Normal,2,33,0,11.979799201207037,1.5,1961,252,0
145,528102140,462000,2-STORY 1946 & NEWER,RL,110,14257,2,0,4,Lvl,4,Inside,1,Northridge Heights,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726,5,3,PConc,5,3,1,6,1,416,GasA,5,Y,SBrkr,4,1,5,10,8,3,4,BuiltIn,2007,3,3,754,3,3,2,0,0,No Misc,0,Jun,2009,Warranty Deed,Normal,2,3,0,13.043320170063875,4.5,4132,199,0
146,534125080,154000,2-STORY 1946 & NEWER,RL,78,11700,2,0,4,Lvl,4,Inside,1,Northwest Ames,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,3,1,429,GasA,5,Y,SBrkr,4,1,3,8,8,0,0,Attchd,1968,1,2,441,3,3,2,0,0,No Misc,0,May,2009,Warranty Deed,Normal,2,42,0,11.944707881395766,1.5,1854,0,0
147,528321010,403000,2-STORY 1946 & NEWER,RL,174,15138,2,0,3,Lvl,4,Inside,1,Northridge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506,4,3,PConc,4,3,1,6,1,773,GasA,5,Y,SBrkr,4,1,5,9,8,1,3,Attchd,1995,3,3,810,3,3,2,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,2,15,1,12.90669184092882,3.5,3483,348,0
148,914475090,190000,SPLIT OR MULTI-LEVEL,RL,74,9620,2,0,4,Lvl,4,Inside,1,Mitchell,Norm,Norm,1Fam,SLvl,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,3,3,CBlock,3,3,1,5,1,564,GasA,3,Y,SBrkr,3,1,4,6,8,1,2,Attchd,1977,1,2,473,3,3,2,0,4,Shed,80,May,2010,Warranty Deed,Normal,2,33,0,12.154779351142624,2.5,1964,401,0
149,534451120,85500,1-STORY 1945 & OLDER,RL,51,5900,2,0,3,Bnk,4,Inside,1,Brookside,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,4,3,1,1,1,440,GasA,3,Y,FuseA,2,1,2,4,8,0,0,No Garage,1923,0,0,0,0,0,2,0,0,No Misc,0,Aug,2006,Warranty Deed,Normal,1,87,1,11.356271654924852,1.0,869,0,0
150,902202090,140000,1-1/2 STORY FINISHED ALL AGES,RM,75,9000,2,0,4,Lvl,4,Corner,1,Old Town,Norm,Norm,1Fam,1.5Fin,5,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,3,1,459,GasA,5,Y,FuseA,3,1,3,5,8,1,1,Detchd,1959,1,3,869,3,4,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,1,64,1,11.84939770159144,1.0,1944,20,0
151,909131125,160000,2 FAMILY CONVERSION - ALL STYLES AND AGES,RH,60,7082,2,0,4,Lvl,4,Inside,1,Southwest of ISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,3,3,2,1,1,686,GasA,4,Y,SBrkr,5,2,3,10,8,0,0,No Garage,1916,0,0,0,0,0,0,0,0,No Misc,0,Jul,2006,Warranty Deed,Normal,2,94,1,11.982929094215963,2.0,1928,228,0
152,909427230,266500,2-STORY 1945 & OLDER,RL,66,9042,2,0,4,Lvl,4,Inside,1,Crawford,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,None,0,5,4,Stone,3,4,1,6,1,877,GasA,5,Y,SBrkr,4,1,4,9,8,2,4,Attchd,1941,2,1,252,3,3,2,0,4,Shed,2500,May,2010,Warranty Deed,Normal,2,69,1,12.493129522588037,2.0,2615,60,0
153,909475040,315000,1-STORY 1946 & NEWER ALL STYLES,RL,70,17597,2,0,4,Bnk,4,Inside,1,Crawford,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0,4,4,CBlock,4,3,1,6,5,581,GasA,3,Y,SBrkr,3,1,5,7,7,2,4,Attchd,1971,3,2,551,3,3,2,0,4,No Misc,0,Jul,2009,Warranty Deed,Normal,1,39,1,12.66032791780777,3.0,3587,344,0
154,533242030,221000,1-STORY 1946 & NEWER ALL STYLES,FV,60,7180,2,2,3,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0,4,3,PConc,4,3,1,1,1,1568,GasA,5,Y,SBrkr,3,1,4,6,8,1,3,Attchd,2001,2,2,564,3,3,2,0,0,No Misc,0,Sep,2006,Warranty Deed,Normal,1,9,1,12.30591798049989,2.0,1568,266,0
155,528120170,300000,1-STORY 1946 & NEWER ALL STYLES,RL,77,10872,2,0,3,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122,4,3,PConc,5,4,3,6,1,467,GasA,5,Y,SBrkr,2,1,5,6,8,1,4,Attchd,2006,3,3,700,3,3,2,0,0,No Misc,0,Feb,2009,Warranty Deed,Normal,1,4,0,12.611537753638338,3.0,2568,236,0
156,902100010,103000,1-STORY 1945 & OLDER,RM,60,6978,2,0,4,Bnk,4,Inside,1,Old Town,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0,4,4,BrkTil,3,3,1,1,1,850,GasA,3,Y,SBrkr,2,1,3,5,8,0,0,Detchd,1981,2,2,576,3,3,2,0,0,No Misc,0,Apr,2007,Warranty Deed,Normal,1,84,1,11.542484267211773,1.0,960,116,0
157,535179060,166000,1-STORY 1946 & NEWER ALL STYLES,RL,80,11900,2,0,3,Lvl,4,Corner,1,North Ames,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387,3,3,CBlock,3,3,1,3,1,352,GasA,3,Y,FuseA,3,1,3,6,8,2,4,Attchd,1957,2,2,458,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,1,53,0,12.01974306733868,2.5,2432,192,0
158,534276070,145000,SPLIT OR MULTI-LEVEL,RL,65,10482,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63,3,4,CBlock,3,3,3,6,1,81,GasA,5,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1958,2,1,264,3,3,2,0,1,No Misc,0,Jun,2007,Warranty Deed,Normal,2,52,0,11.884489021402711,1.5,1645,224,0
159,905452140,136900,1-1/2 STORY FINISHED ALL AGES,RL,75,9525,2,0,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,2,1,3,1,550,GasA,4,Y,SBrkr,4,1,3,7,8,0,0,Attchd,1954,1,1,325,3,3,2,0,0,No Misc,0,Oct,2006,Warranty Deed,Normal,1,56,1,11.82700601127654,2.0,2299,182,0
160,528387030,263550,2-STORY 1946 & NEWER,RL,88,11692,2,0,3,Lvl,4,Inside,1,Northridge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372,4,3,PConc,4,3,1,6,1,549,GasA,5,Y,SBrkr,3,1,4,8,8,1,3,Attchd,1993,2,2,623,3,3,2,0,0,No Misc,0,Oct,2009,Warranty Deed,Normal,2,17,1,12.481998382283352,3.5,2856,338,0
161,534277090,140000,1-STORY 1946 & NEWER ALL STYLES,RL,73,9450,2,0,3,Lvl,4,Corner,1,North Ames,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160,3,3,CBlock,3,3,1,4,1,265,GasA,3,Y,SBrkr,3,1,3,6,8,1,4,Attchd,1982,2,3,768,3,3,2,0,3,No Misc,0,May,2009,Warranty Deed,Normal,1,53,0,11.84939770159144,2.0,2137,84,0
162,534104100,205000,2-STORY 1946 & NEWER,FV,72,7500,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,1,952,GasA,5,Y,SBrkr,3,1,3,7,8,1,3,Attchd,2002,2,2,469,3,3,2,0,0,No Misc,0,Apr,2008,Warranty Deed,Normal,2,8,0,12.230765258120545,2.5,1812,256,0
163,902207220,295000,2-1/2 STORY ALL AGES,RM,87,18386,2,0,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,BrkTil,3,3,1,1,1,1470,GasA,5,Y,SBrkr,3,1,4,10,8,1,5,Attchd,2003,1,3,870,3,3,2,0,0,No Misc,0,May,2008,Warranty Deed,Normal,2,130,1,12.594730635321957,3.0,3493,302,0
164,902300215,153900,1-1/2 STORY FINISHED ALL AGES,RM,100,12665,2,1,3,Lvl,4,Inside,1,Old Town,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,2,1,1,876,GasA,4,Y,SBrkr,4,1,3,7,8,1,4,Detchd,1949,1,3,720,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,1,95,1,11.94405831982697,1.5,1416,612,0
